1600267831.67, -90.683656, -100.687783
1600267831.85, -90.585149, -102.080204
1600267832.03, -90.456320, -102.134700
1600267832.2, -90.456320, -101.411680
1600267832.37, -90.449736, -100.259955
1600267832.54, -90.491134, -98.426250
1600267832.71, -90.472496, -96.909178
1600267832.89, -90.299965, -96.441620
1600267833.06, -90.263398, -98.317434
1600267833.25, -90.302444, -101.665288
1600267833.42, -90.302444, -105.528469
1600267833.59, -90.455926, -111.600435
1600267833.76, -90.407489, -118.693801
1600267833.94, -90.338117, -124.973207
1600267834.11, -90.338117, -129.930722
1600267834.29, -90.256544, -137.085619
1600267834.46, -90.070397, -139.731042
1600267834.64, -89.906948, -137.959111
1600267834.81, -89.906948, -133.138871
1600267834.99, -89.634806, -129.143350
1600267835.16, -89.551878, -123.655225
1600267835.33, -89.634010, -118.301188
1600267835.51, -89.634010, -114.086821
1600267835.69, -89.751359, -110.388727
1600267835.86, -89.751359, -103.636973
1600267836.05, -89.810054, -97.536052
1600267836.2, -89.834849, -92.789146
1600267836.38, -89.844783, -90.577182
1600267836.55, -89.828125, -89.539749
1600267836.73, -89.860761, -87.265343
1600267836.9, -89.784079, -84.044028
1600267837.07, -89.818016, -81.134175
1600267837.25, -89.890992, -79.178333
1600267837.42, -90.110421, -77.514302
1600267837.6, -90.157047, -76.784473
1600267837.77, -90.054959, -76.962289
1600267837.95, -90.023890, -78.040805
1600267838.12, -90.057750, -80.112268
1600267838.29, -90.099511, -82.922076
1600267838.46, -90.148724, -86.482740
1600267838.64, -90.108096, -89.469234
1600267838.81, -90.108096, -94.037018
1600267838.99, -90.154518, -97.424587
1600267839.16, -90.154518, -99.372849
1600267839.34, -89.995394, -100.212877
1600267839.51, -89.739451, -100.099675
1600267839.68, -89.643539, -99.272093
1600267839.85, -89.677307, -97.626752
1600267840.02, -89.749709, -94.982197
1600267840.2, -89.702278, -92.956266
1600267840.36, -89.702278, -90.555662
1600267840.54, -89.581007, -87.724324
1600267840.71, -89.655229, -85.307686
1600267840.89, -89.655229, -84.342584
1600267841.06, -89.805886, -84.785038
1600267841.23, -89.736214, -85.780708
1600267841.41, -89.749868, -87.206315
1600267841.58, -89.828918, -88.966300
1600267841.75, -89.929945, -92.116524
1600267841.92, -90.072965, -94.047371
1600267842.09, -90.089667, -94.884068
1600267842.32, -90.143527, -94.163198
1600267842.44, -90.031684, -93.807288
1600267842.61, -90.044795, -93.062635
1600267842.78, -90.049331, -91.780928
1600267842.95, -90.049331, -89.868378
1600267843.13, -90.100819, -87.306818
1600267843.3, -90.162847, -84.977272
1600267843.48, -90.162847, -83.912956
1600267843.65, -90.134061, -83.741399
1600267843.82, -90.232510, -84.455418
1600267844.0, -90.210127, -85.729444
1600267844.18, -90.086476, -87.887825
1600267844.36, -90.086476, -90.655822
1600267844.53, -89.861197, -93.241412
1600267844.7, -89.747382, -94.908333
1600267844.87, -89.707279, -95.752487
1600267845.05, -89.707279, -95.556809
1600267845.22, -89.901205, -94.506176
1600267845.39, -89.839994, -93.435479
1600267845.57, -89.882466, -91.598754
1600267845.75, -90.008341, -89.921048
1600267845.92, -90.065267, -89.074196
1600267846.09, -90.122957, -86.300749
1600267846.26, -90.122957, -84.585273
1600267846.44, -90.121538, -83.700044
1600267846.62, -90.111006, -83.861783
1600267846.79, -90.111006, -84.814108
1600267846.97, -90.445028, -86.594917
1600267847.14, -90.433791, -88.152148
1600267847.31, -90.368388, -91.003324
1600267847.49, -90.417397, -93.929039
1600267847.67, -90.417397, -96.024246
1600267847.84, -90.499602, -96.728308
1600267848.01, -90.476095, -96.423956
1600267848.19, -90.413112, -95.233932
1600267848.37, -90.328702, -93.293095
1600267848.54, -90.229051, -91.041961
1600267848.71, -90.254208, -88.434642
1600267848.89, -90.163715, -86.076998
1600267849.06, -90.158328, -85.268177
1600267849.24, -90.088048, -85.201849
1600267849.41, -90.002162, -86.238138
1600267849.59, -90.002162, -87.999493
1600267849.77, -89.949077, -90.645547
1600267849.94, -89.884225, -92.918035
1600267850.1, -89.896839, -94.858731
1600267850.28, -89.899153, -95.366433
1600267850.46, -89.742220, -95.076380
1600267850.63, -89.624517, -93.796002
1600267850.8, -89.385159, -92.334401
1600267850.98, -89.358334, -90.175882
1600267851.15, -89.328330, -88.028241
1600267851.33, -89.328330, -86.362787
1600267851.5, -89.392280, -85.016073
1600267851.68, -89.434655, -84.949861
1600267851.85, -89.507126, -85.932345
1600267852.02, -89.643680, -87.605632
1600267852.2, -89.769611, -90.155362
1600267852.37, -89.715998, -92.402631
1600267852.54, -89.715998, -94.760711
1600267852.71, -89.632136, -96.402188
1600267852.89, -89.650080, -97.302702
1600267853.06, -89.650080, -97.018996
1600267853.24, -89.677276, -95.167515
1600267853.41, -89.677276, -92.916083
1600267853.59, -89.745324, -89.540539
1600267853.76, -89.739071, -85.958368
1600267853.94, -89.731693, -82.859299
1600267854.12, -89.599326, -81.108417
1600267854.29, -89.648312, -80.397338
1600267854.46, -89.648312, -80.769635
1600267854.64, -89.468453, -81.711023
1600267854.81, -89.453405, -83.758967
1600267854.98, -89.463050, -86.549761
1600267870.6, -89.350021, -89.682223
1600267870.94, -89.281320, -93.317397
1600267871.27, -89.372540, -95.642219
1600267871.61, -89.362056, -96.740302
1600267871.94, -89.467841, -96.742386
1600267872.28, -89.443142, -95.802395
1600267872.61, -89.443142, -93.969882
1600267872.94, -89.436229, -91.192070
1600267873.28, -89.464509, -87.318290
1600267873.61, -89.459890, -84.916577
1600267873.95, -89.459890, -83.340491
1600267874.28, -89.193710, -82.717964
1600267874.61, -88.969271, -83.051550
1600267874.95, -89.009718, -84.214710
1600267875.28, -89.009626, -85.970598
1600267875.62, -89.173198, -88.961604
1600267875.95, -89.232036, -91.803494
1600267876.28, -89.261123, -93.816382
1600267876.62, -89.190626, -94.720578
1600267876.95, -89.190626, -94.415667
1600267877.29, -89.189213, -93.364247
1600267877.62, -89.189213, -91.665303
1600267877.95, -89.263858, -90.530431
1600267878.29, -89.170683, -91.198324
1600267878.62, -89.103688, -92.825281
